商品名,原价,活动价,页面网址,月销量,图片地址,评论时间,评论人,评价内容,追评,追评时间,属性1,属性2,属性3
【新一级能效】美的酷金/大1匹变频空调冷暖家用挂机智能官方旗舰,2999,2469,https://detail.tmall.com/item.htm?abbucket=1&id=621252234232&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4388379848869&spm=a1z10.15-b-s.w4011-15096535908.105.286f2aa0IyhHXh,月销 1000+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNRCEcxQUMhJAdC9VEaCQmU4Mfj3tSmhuaExwWHFsdUED47cWpxtvBwUE32w5AWLTK4MRLaikC7x3SPuDvWJGuit4aDQJL8yaUEjhhgPxqvwDQu73pXfgzGs3v6jTB4mG9auQntpb95Q4hJUM4hcMjoqBHs
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",19天前,t**宝,空调质量很好，做工细节方便很棒，外观特别好看，性价比很高,,, 极地白,,
【新一级能效】美的酷金/大1匹变频空调冷暖家用挂机智能官方旗舰,2999,2469,https://detail.tmall.com/item.htm?abbucket=1&id=621252234232&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4388379848869&spm=a1z10.15-b-s.w4011-15096535908.105.286f2aa0IyhHXh,月销 1000+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNRCEcxQUMhJAdC9VEaCQmU4Bg9UjNq3mJWsz33ov51g5s24xKzWZP6oQKCzZULLAT3k4PyqF29aR8sAoR6zkBP7iKkQssAMFNGKn91dcpGHmeGKTSvzxUAtmY69FLeFgGcfYjSvZEjagnywa7jXN64bozR
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,安**亮,美观大方，非常好👌🏻，送装一体特别好 ,,, 极地白,,
【新一级能效】美的酷金/大1匹变频空调冷暖家用挂机智能官方旗舰,2999,2469,https://detail.tmall.com/item.htm?abbucket=1&id=621252234232&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4388379848869&spm=a1z10.15-b-s.w4011-15096535908.105.286f2aa0IyhHXh,月销 1000+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN83923zmuymAE5KLghjTXoCE7C5fVN6nCpCBUpzd14xoApHiyQ8FfHMFboe2xq38E6grspv686RvTyiY9dKZZ4Pxhm9SG9EbV2nvFrkdGbmdP5wxoCqrm1PLK
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,i**0,安装师傅敬业认真，三个空调安了大半天，特别优秀。 超爱这款空调的颜值，安装好了试了制热，很快。这次家里买的家电都是美的的，三台空调一台油烟机一台冰箱大品牌有保障，也积极回访。选他没有错！就差油烟机安装和冰箱送货了。期待ing。等着我的追评。 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01LVvZlR1NCcNsSIj1P_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN01Fl2u8C1NCcO4MHWQX_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01ag1oUZ1NCcO3DUbf0_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN01vte6Mu1NCcO56GO3K_!!0-tbbala.jpg_110x10000q90.jpg_.webp",27天前,y**5,功率大小：一级能耗，很省电。用起来声音也不算大。 安装服务：安装很快。货到就直接上门了。 制冷 热效果：目前只用过制冷。制冷效果很不错，制冷速度也算很快。总体不错。 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNks4NYoq69jpf1f4n3sMrNGn8W9JJx9gcCBMtbAYicoQvdy1vR4JprEATUX1W4yyyjg3Uag2uPTo99DADxRDJFVTiePMXGWPd9kQuPMTrEoSCJTRf1j5gA2C5jxr5zUJuPdWV7D37Xn1idu1kzXcjgiRvZ
//gw.alicdn.com/imgextra/i2/O1CN017ieTu626dmahUjCYc_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01h0UJpg26dmaiG2uWi_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN01kuE9pf26dmarQSwLZ_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01Z0kFCg26dmakjXLyT_!!0-rate.jpg_110x10000q90.jpg_.webp",12天前,g**8,第三次回购了，继续选择美的，相信美的的质量一如既往的好！,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNks4NYoq69jpf1f4n3sMrNG9N1Evg4zQDYozApPRKc7HGQuWk2obTFnAp1zz6Gc1Nepc7svtCjKX8oUrB6TQ7XPRvcDD6Hvykdc23eJbVSjqECESoCf71PtYLq2ddy5K5FQpYHNNtzQJ2yvsuGjuwEr9P7
//gw.alicdn.com/imgextra/i2/O1CN01Wfrzpz2N8V0LEojH3_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i2/O1CN01PY0DQB2N8V0HSlTce_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01APaROy2N8V0HSmU0W_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN01zLV6qP2N8V0NVNmxW_!!0-tbbala.jpg_110x10000q90.jpg_.webp",22天前,t**0,安装服务：非常满意 功率大小：刚刚好 制冷 热效果：效果非常明显 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNks4NYoq69jpf1f4n3sMrNGvEG6mLo9DwsnLQEdgoeQBQEaEUs6xn4ePrj57zS4BWDJTXGnXz4KhQkRJAYPWqhBY7HKDUgkQJ2gNCUz4NRxDkgTrG5hped1GAkL2TNBCvXVL3rqsxbTeQ5w7SWKn1bM19B
//gw.alicdn.com/imgextra/i2/O1CN01TLad6H26Q2hYqrfnS_!!0-tmallfun.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01QL8F831xlGVdze195_!!0-tmallfun.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN014w3WZ91R3EjajZPB3_!!0-tmallfun.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i2/O1CN018Poug61KZ6zEibf32_!!0-tmallfun.jpg_110x10000q90.jpg_.webp",1个月前,h**g,空调已经收到了，质量不错，已经试用了，效果不错，款式高大上，设计的非常好！服务非常好，师傅们很周到，而且不好装，师傅都费了好大力气，服务真是杠杠的。家里都是美的，选择美的，没得错！,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01lVflZE2AKmcN6ZQC2_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01bX2WgA2AKmcPAU4rM_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01FWyZ392AKmcT1GuKn_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i1/O1CN01RAiuWL2AKmcL1OYKF_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN01YyfawL2AKmcPDTRHx_!!0-rate.jpg_110x10000q90.jpg_.webp",1个月前,w**5,已经收货了，安装速度很快，外观不错，符合预期,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i2/O1CN016DdNZw2IBBFKilpAo_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i1/O1CN0183nrBz2IBBFOq9U6c_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01GXWD1l2IBBFHkhpqk_!!0-tbbala.jpg_110x10000q90.jpg_.webp",15天前,t**6,上门安装的师傅服务态度非常好，业务专业水平高，帮我买缺失配件，我是追求完美的人，师傅没点怨言的满足我提出的要求，真的很贴心，赞。  ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i3/O1CN01yv40AP2LqLh9MBd9J_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01jKZUX72LqLhAhhz8B_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i2/O1CN01XBhrQ72LqLhBm5rUR_!!0-tbbala.jpg_110x10000q90.jpg_.webp",15天前,真**1,安装服务：收到空调后，安装的挺快的，师傅也比较细心，反复确实有没有问题 制冷 热效果：浅试一下制冷制热效果都很不错，外观设计非常不错 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i1/O1CN016Zts9V26WueJcLiOO_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01tMLZRK26WueBVFEQH_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN01ayb9Qs26Wue4k9rqx_!!0-rate.jpg_110x10000q90.jpg_.webp",22天前,聪**颖,安装服务：师傅人挺好的，安装也快 制冷 热效果：试了一下制冷制热效果很快。颜值担当好看 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i1/O1CN011VrOr1204A5b8qHFu_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i1/O1CN01VyPF5q204A5bBJgKd_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN01CVhYiX204A5geUgKM_!!0-rate.jpg_110x10000q90.jpg_.webp",24天前,云**v,风力很强，出风很大，变频调节，可手机远程控制，夏天出门在外，提前打开，回到家的时候就凉快了，非常方便 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i2/O1CN01gqRj6H1VBG8UpkeSZ_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i1/O1CN01AcoAKK1VBG8i682gW_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN01QHB1D71VBG8krnOxs_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i2/O1CN012lMy7z1VBG8krnKns_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01Edi64P1VBG8ljf0Uk_!!0-rate.jpg_110x10000q90.jpg_.webp",24天前,x**3,上午10点收到货，12点左右就装好了，师傅手艺不错，空调试用了一下没有什么噪音，制热制冷效果以后用了再评价吧，家里以前用的都是美的的，期待质量比外观更好！ ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNks4NYoq69jpf1f4n3sMrNFdBb3MXQ36YN3dXeDPN5Hbr5UeCb6AFcUGC6t5vTkkHtsqEKpJkMyQdZTc69na4ShxxfmEz69kRRafDsC1YTttWQ3LvQybw8yyESkadfF6HUhbRAMTYQ5F3uYRcuVQTfqcem
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",27天前,t**5,安装服务：安装快捷，小哥服务好，没收安装费 功率大小：大小合适， 制冷 热效果：制冷效果很好。 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN83923zmuymAbZckaHJwNacL5o7PrMhu5FshwzpU1xohhzGFgmYdZZKi2urjqfH2QMXMS7eErEaSD481J1tUHP5DcxwsHU3tkmhJDASnjhwAxTGbGx27bre99
//gw.alicdn.com/imgextra/i2/O1CN01Lfm3vx1Rlf9DlIKOY_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01xuQfxk1Rlf91Bc1wR_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN01HAjAtx1Rlf970h5FH_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i2/O1CN01Gn4SVj1Rlf97OrWtR_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i2/O1CN01B9MGgm1Rlf970f4YI_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i1/O1CN01z55a6c1Rlf9DlHrBF_!!0-rate.jpg_110x10000q90.jpg_.webp",1个月前,t**3,空调已经收到了，质量不错，已经试吹了。效果不错，款式高大上，后面还有挡住窗帘呼进去的，设计的非常好！服务非常好，师傅们很周到，而且不好装，师傅都费了好大力气，服务真是杠杠的。家里都是美的，选择美的，没得错！,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i2/O1CN01lHTaTK1OJmC2yCgsl_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01PJmu761OJmBrZZQBn_!!0-tbbala.jpg_110x10000q90.jpg_.webp",1个月前,g**1,空调样式好看，制冷制热效果都好，时髦款值得推荐，客服很细心，安装师傅也非常专业,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,s**8,功率大小：待天气热时验证 安装服务：送货即安装，安装服务热情细心负责。 制冷 热效果：效果待天气热时验证。 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eP2Lefp4ByJxbEZVbqAXBjVHvvwzVahZAuWVLEKcrtbbhW51z9cQ6UQJFJqeXX3a8kXfANGQ2BCYgpjNPrJgjz97Ux9KQGBgN7gpZSMzkeNjzNsAhqqoGqfNVpFBrBQoe4w2N14PTAAFvHc8hyZNPZfrMGV
//gw.alicdn.com/imgextra/i4/O1CN01Nw1ZX11YURaAN58zX_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN017ooaa51YURaAxvnLI_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01PvGLA31YURa6hCM9b_!!0-rate.jpg_110x10000q90.jpg_.webp",6天前,z**1,配送准时：配送准时，安装服务很好。 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i2/O1CN019WTBJr202KVgQcx5A_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN01SjVHHp202KVoKN8M9_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01VqGO5x202KVkjrPLg_!!0-tbbala.jpg_110x10000q90.jpg_.webp",8天前,c**3,感谢老板，很好用，安排得很到位，运送速度确实快，比实体店还保障得好。,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i3/O1CN01a66sV61znfpoNddSK_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN013IT5MK1znfpjIUQ6b_!!0-rate.jpg_110x10000q90.jpg_.webp",15天前,小**阳,装空调师傅服务态度很好很专业，收费完全按标准。,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNks4NYoq69jpf1f4n3sMrNGJcXcffhyQDiKVHTN7Ms5zvNvWMMhD5zojjHAWk4Ydcz3L5Ku63LwTxPg1D9SfuaWoiy78LaaZ6S2iA6m6tKsD1gqAKxknPg94AYAW6yepSD63WxBJwgtTvK1FtLjtXWVRB7
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,t**0,风锦外观很不错，放办公室很有档次，配上🪴绿植真的yyds ☺️☺️制冷很快，安装师傅也很给力，安装好还把垃圾带走了。好评,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i2/O1CN01ISlJyN1JzO6SY2B7Z_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN01hcHvRR1JzO6P94VG4_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i2/O1CN01HcCvLc1JzO6Cb7hpC_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/O1CN0140NJXE1JzO6QqpKHT_!!0-rate.jpg_110x10000q90.jpg_.webp",16天前,中**团,美的风锦空调，3匹柜机，制冷制热效果很好，还可以连接手机，,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i3/O1CN01pekkGQ1kplP8YkZRW_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i1/O1CN01lKGhEq1kplPChftqa_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i2/O1CN01lH9aTk1kplPDpWTbO_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i1/O1CN01RLnvNQ1kplP76OGh7_!!0-tbbala.jpg_110x10000q90.jpg_.webp",17天前,途**品,美的安装服务一如既往的好，制冷效果也是杠杠的，非常满意 ,,, 极地白,,
